mean,std,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,class
0.4998791015625,0.007181405414861702,0.52197265625,0.520751953125,0.5205078125,0.52001953125,0.51953125,0.51904296875,0.51904296875,0.51806640625,0.51806640625,0.517822265625,0
0.49987744140625,0.007078441334912388,0.522216796875,0.520751953125,0.52001953125,0.51953125,0.519287109375,0.5185546875,0.5185546875,0.518310546875,0.518310546875,0.51806640625,0
0.499875537109375,0.007323591704766594,0.523193359375,0.521728515625,0.5205078125,0.5205078125,0.520263671875,0.520263671875,0.52001953125,0.519775390625,0.51953125,0.519287109375,0
0.49987763671875,0.00712699968552271,0.520751953125,0.5205078125,0.52001953125,0.519775390625,0.519775390625,0.51953125,0.51904296875,0.518798828125,0.518798828125,0.5185546875,0
0.4998765625,0.007140495051363893,0.52392578125,0.52099609375,0.5205078125,0.52001953125,0.519775390625,0.51953125,0.519287109375,0.51904296875,0.51904296875,0.518798828125,0
0.49987568359375,0.0073050902367200726,0.521728515625,0.521728515625,0.521484375,0.5205078125,0.520263671875,0.52001953125,0.52001953125,0.51953125,0.519287109375,0.51904296875,0
0.499878466796875,0.0073757804003499764,0.52392578125,0.521240234375,0.520263671875,0.520263671875,0.52001953125,0.519287109375,0.519287109375,0.51904296875,0.518798828125,0.5185546875,0
0.4998775390625,0.007175354013781028,0.525390625,0.52099609375,0.52099609375,0.520263671875,0.52001953125,0.52001953125,0.51953125,0.51953125,0.519287109375,0.519287109375,0
0.49987763671875,0.007187498335464947,0.521728515625,0.52099609375,0.520751953125,0.5205078125,0.5205078125,0.519775390625,0.51953125,0.51904296875,0.51904296875,0.518798828125,0
0.499879833984375,0.007073570635305057,0.523193359375,0.522216796875,0.521240234375,0.5205078125,0.519775390625,0.51953125,0.519287109375,0.519287109375,0.51904296875,0.518310546875,0
0.499877734375,0.00727199971838385,0.524658203125,0.52197265625,0.52099609375,0.519775390625,0.51953125,0.519287109375,0.519287109375,0.519287109375,0.51904296875,0.518798828125,0
0.499881494140625,0.0070997898203338464,0.521728515625,0.521240234375,0.52001953125,0.52001953125,0.519775390625,0.51953125,0.519287109375,0.5185546875,0.518310546875,0.51806640625,0
0.49988232421875,0.007133618930717479,0.5224609375,0.521728515625,0.521240234375,0.520751953125,0.51953125,0.519287109375,0.518798828125,0.5185546875,0.51806640625,0.517822265625,0
0.499880078125,0.007034515989526868,0.5205078125,0.520263671875,0.520263671875,0.52001953125,0.519775390625,0.51953125,0.51953125,0.51953125,0.51904296875,0.51904296875,0
0.49987783203125,0.007259049259255661,0.5234375,0.5224609375,0.520263671875,0.52001953125,0.51953125,0.51953125,0.51953125,0.51904296875,0.518798828125,0.518310546875,0
0.499879052734375,0.007042833657389287,0.524169921875,0.523193359375,0.522705078125,0.521240234375,0.52099609375,0.52099609375,0.520751953125,0.519287109375,0.518798828125,0.518798828125,0
0.499876513671875,0.006977858395743089,0.52197265625,0.52001953125,0.52001953125,0.519287109375,0.519287109375,0.51904296875,0.51904296875,0.518798828125,0.518798828125,0.5185546875,0
0.49987783203125,0.007107219997556971,0.521484375,0.5205078125,0.5205078125,0.520263671875,0.519775390625,0.519775390625,0.519775390625,0.51904296875,0.518798828125,0.5185546875,0
0.499877099609375,0.007119334814785247,0.5224609375,0.521728515625,0.5205078125,0.519775390625,0.51953125,0.51953125,0.51904296875,0.518798828125,0.518798828125,0.5185546875,0
0.4998783203125,0.0073144628932261205,0.525146484375,0.524658203125,0.523681640625,0.52099609375,0.52099609375,0.52099609375,0.520263671875,0.519775390625,0.519775390625,0.51953125,0
0.499881640625,0.007266624828824801,0.52392578125,0.52294921875,0.521728515625,0.521728515625,0.521728515625,0.521484375,0.521240234375,0.52099609375,0.5205078125,0.5205078125,0
0.49987998046875,0.007176073069196184,0.521728515625,0.521728515625,0.521484375,0.520263671875,0.52001953125,0.52001953125,0.52001953125,0.519287109375,0.51904296875,0.518798828125,0
0.499878173828125,0.007062392035646522,0.52294921875,0.522216796875,0.52099609375,0.519775390625,0.51904296875,0.518798828125,0.5185546875,0.518310546875,0.51806640625,0.51806640625,0
0.499880712890625,0.007258904209873635,0.521240234375,0.521240234375,0.52099609375,0.52099609375,0.520751953125,0.5205078125,0.520263671875,0.520263671875,0.52001953125,0.52001953125,0
0.49987822265625,0.00758309898566306,0.52294921875,0.521728515625,0.521240234375,0.520751953125,0.520263671875,0.52001953125,0.52001953125,0.519775390625,0.519775390625,0.519287109375,0
0.49987783203125,0.006964234466517883,0.5224609375,0.521240234375,0.520263671875,0.52001953125,0.519775390625,0.51904296875,0.51904296875,0.51904296875,0.518798828125,0.518798828125,0
0.499874072265625,0.006957751461663381,0.521484375,0.52099609375,0.5205078125,0.520263671875,0.51904296875,0.51904296875,0.518798828125,0.518798828125,0.5185546875,0.517822265625,0
0.499876708984375,0.007270848744675736,0.52099609375,0.52099609375,0.520263671875,0.520263671875,0.52001953125,0.519775390625,0.51953125,0.51904296875,0.51904296875,0.518798828125,0
0.49988056640625,0.007395466786573904,0.523681640625,0.52197265625,0.5205078125,0.5205078125,0.5205078125,0.520263671875,0.52001953125,0.52001953125,0.519775390625,0.519775390625,0
0.499877783203125,0.007206043701494359,0.521484375,0.52099609375,0.520751953125,0.5205078125,0.52001953125,0.519775390625,0.51953125,0.51953125,0.51904296875,0.51904296875,0
0.49987763671875,0.007164866422351741,0.52294921875,0.522705078125,0.521484375,0.52099609375,0.52099609375,0.52001953125,0.52001953125,0.519287109375,0.51904296875,0.518798828125,0
0.499876123046875,0.007076918514912667,0.52099609375,0.519775390625,0.519775390625,0.51953125,0.519287109375,0.5185546875,0.5185546875,0.51806640625,0.51806640625,0.51806640625,0
0.499881103515625,0.007095028291549084,0.522705078125,0.52099609375,0.52001953125,0.51953125,0.51953125,0.519287109375,0.518798828125,0.518798828125,0.518798828125,0.518310546875,0
0.499878125,0.006955932733338849,0.5244140625,0.52197265625,0.521240234375,0.52001953125,0.519775390625,0.519775390625,0.51904296875,0.518798828125,0.5185546875,0.51806640625,0
0.499878271484375,0.007318883139704779,0.523193359375,0.52099609375,0.52099609375,0.5205078125,0.52001953125,0.519775390625,0.519775390625,0.51953125,0.51953125,0.519287109375,0
0.499880224609375,0.0070859717171209815,0.524658203125,0.521240234375,0.52099609375,0.52001953125,0.52001953125,0.51953125,0.51953125,0.519287109375,0.518798828125,0.518798828125,0
0.499880810546875,0.007162131698319781,0.52001953125,0.519775390625,0.519287109375,0.518798828125,0.5185546875,0.518310546875,0.518310546875,0.518310546875,0.51806640625,0.51806640625,0
0.4998759765625,0.0072741957780378804,0.522705078125,0.522216796875,0.521484375,0.521484375,0.5205078125,0.520263671875,0.518798828125,0.518798828125,0.518798828125,0.518310546875,0
0.499876904296875,0.007231850755740067,0.524169921875,0.521728515625,0.521484375,0.520751953125,0.520751953125,0.5205078125,0.51953125,0.519287109375,0.51904296875,0.51904296875,0
0.499879931640625,0.007123422401012259,0.5224609375,0.52197265625,0.521484375,0.519775390625,0.519287109375,0.51904296875,0.51904296875,0.51904296875,0.518798828125,0.518798828125,0
0.499878857421875,0.007155186476493355,0.5224609375,0.522216796875,0.522216796875,0.52099609375,0.52099609375,0.520751953125,0.5205078125,0.520263671875,0.520263671875,0.519775390625,0
0.49987451171875,0.007347845209947938,0.525634765625,0.52099609375,0.5205078125,0.520263671875,0.52001953125,0.519775390625,0.519775390625,0.51904296875,0.51904296875,0.51904296875,0
0.499876806640625,0.007339580158984057,0.523681640625,0.523681640625,0.522705078125,0.52099609375,0.52099609375,0.520751953125,0.520751953125,0.519775390625,0.519775390625,0.51953125,0
0.499875634765625,0.007324566689489415,0.52197265625,0.521728515625,0.521728515625,0.520751953125,0.520751953125,0.520263671875,0.519775390625,0.519775390625,0.51904296875,0.518798828125,0
0.499880810546875,0.007445521623970843,0.522705078125,0.521240234375,0.52099609375,0.519775390625,0.519775390625,0.51953125,0.519287109375,0.51904296875,0.51904296875,0.518798828125,0
0.499876220703125,0.0070928694350752535,0.521484375,0.52001953125,0.52001953125,0.51953125,0.51953125,0.519287109375,0.518798828125,0.518798828125,0.5185546875,0.517578125,0
0.499880712890625,0.007395644042391034,0.522216796875,0.522216796875,0.521728515625,0.52099609375,0.520751953125,0.520263671875,0.51953125,0.51953125,0.51953125,0.51953125,0
0.49987919921875,0.007301824377658795,0.526611328125,0.5224609375,0.522216796875,0.521240234375,0.52099609375,0.5205078125,0.5205078125,0.520263671875,0.52001953125,0.519775390625,0
0.499878271484375,0.006959953803910761,0.519775390625,0.51904296875,0.51904296875,0.51904296875,0.518798828125,0.518798828125,0.5185546875,0.51806640625,0.517822265625,0.517822265625,0
0.499876611328125,0.00696428055912917,0.523193359375,0.523193359375,0.5205078125,0.5205078125,0.52001953125,0.519775390625,0.519287109375,0.519287109375,0.519287109375,0.51904296875,0
0.499875244140625,0.007074209073174365,0.5234375,0.5224609375,0.5205078125,0.520263671875,0.52001953125,0.519775390625,0.519287109375,0.51904296875,0.5185546875,0.518310546875,0
0.499875,0.007008675920759316,0.523193359375,0.52294921875,0.521728515625,0.520263671875,0.51904296875,0.5185546875,0.51806640625,0.517822265625,0.517822265625,0.517578125,0
0.4998744140625,0.007052404972857421,0.523193359375,0.52197265625,0.520751953125,0.51953125,0.51904296875,0.518798828125,0.518798828125,0.5185546875,0.518310546875,0.518310546875,0
0.499880322265625,0.007001865887426991,0.5283203125,0.52099609375,0.520751953125,0.518310546875,0.51806640625,0.517822265625,0.517822265625,0.517578125,0.517333984375,0.51708984375,0
0.49987734375,0.007405100263371422,0.523681640625,0.519287109375,0.519287109375,0.519287109375,0.51904296875,0.51904296875,0.51904296875,0.518798828125,0.518798828125,0.518798828125,0
0.499877294921875,0.007264210525320631,0.52197265625,0.52099609375,0.52001953125,0.52001953125,0.519775390625,0.519287109375,0.51904296875,0.51904296875,0.5185546875,0.5185546875,0
0.499879931640625,0.007031388738153532,0.525390625,0.524658203125,0.5224609375,0.520751953125,0.5205078125,0.52001953125,0.52001953125,0.519775390625,0.519775390625,0.5185546875,0
0.499878857421875,0.007385852270923783,0.52392578125,0.522216796875,0.52099609375,0.520263671875,0.520263671875,0.52001953125,0.519775390625,0.519775390625,0.51953125,0.51953125,0
0.49988046875,0.007271748461767854,0.52392578125,0.5234375,0.5224609375,0.521240234375,0.521240234375,0.5205078125,0.5205078125,0.52001953125,0.52001953125,0.51953125,0
0.499878662109375,0.007280617252574634,0.525390625,0.525146484375,0.5234375,0.523193359375,0.521484375,0.52001953125,0.52001953125,0.51953125,0.51904296875,0.518798828125,0
0.499879052734375,0.007184323060029229,0.522216796875,0.520263671875,0.520263671875,0.519775390625,0.51953125,0.51953125,0.519287109375,0.51904296875,0.518310546875,0.518310546875,0
0.499875830078125,0.007162538081462344,0.521240234375,0.52001953125,0.51953125,0.51953125,0.51953125,0.519287109375,0.518798828125,0.5185546875,0.518310546875,0.51806640625,0
0.499875732421875,0.007199744364220296,0.520263671875,0.52001953125,0.51953125,0.519287109375,0.519287109375,0.518798828125,0.5185546875,0.5185546875,0.5185546875,0.5185546875,0
0.499877734375,0.007167424898475949,0.52197265625,0.521484375,0.52001953125,0.51953125,0.518798828125,0.518798828125,0.518798828125,0.518798828125,0.51806640625,0.51806640625,0
0.49987587890625,0.007278158921080407,0.5224609375,0.521728515625,0.521484375,0.521484375,0.520751953125,0.52001953125,0.51953125,0.51953125,0.51904296875,0.518798828125,0
0.4998794921875,0.007096164540482972,0.5224609375,0.522216796875,0.52099609375,0.52001953125,0.51953125,0.51904296875,0.5185546875,0.5185546875,0.5185546875,0.5185546875,0
0.499875634765625,0.007293051817328455,0.523193359375,0.521728515625,0.521484375,0.521240234375,0.5205078125,0.520263671875,0.52001953125,0.52001953125,0.51953125,0.51953125,0
0.4998783203125,0.00761922015897911,0.524658203125,0.524658203125,0.5234375,0.52294921875,0.522705078125,0.5224609375,0.5224609375,0.522216796875,0.52197265625,0.520751953125,0
0.499879150390625,0.007209250565882412,0.521484375,0.520751953125,0.520263671875,0.519775390625,0.51953125,0.51953125,0.51904296875,0.51904296875,0.518798828125,0.5185546875,0
0.499876806640625,0.007019147752444771,0.5224609375,0.5205078125,0.520263671875,0.520263671875,0.52001953125,0.51953125,0.51953125,0.518798828125,0.518798828125,0.518798828125,0
0.499878515625,0.00732280420194374,0.523193359375,0.52294921875,0.52294921875,0.522705078125,0.52197265625,0.520263671875,0.51953125,0.51953125,0.51953125,0.519287109375,0
0.49987587890625,0.0071080448853111855,0.525146484375,0.5234375,0.520263671875,0.520263671875,0.51953125,0.519287109375,0.518798828125,0.518798828125,0.5185546875,0.518310546875,0
0.4998794921875,0.0071841802768941926,0.522705078125,0.5224609375,0.5205078125,0.519775390625,0.51953125,0.518798828125,0.518798828125,0.518798828125,0.5185546875,0.518310546875,0
0.499880029296875,0.007145107832262438,0.521728515625,0.521240234375,0.5205078125,0.5205078125,0.52001953125,0.519775390625,0.519287109375,0.519287109375,0.51904296875,0.51904296875,0
0.499878759765625,0.007225711209195598,0.52001953125,0.52001953125,0.519775390625,0.51953125,0.5185546875,0.518310546875,0.51806640625,0.51806640625,0.517822265625,0.517822265625,0
0.499879931640625,0.0070357072594720285,0.524658203125,0.5224609375,0.521484375,0.5205078125,0.519775390625,0.51953125,0.51904296875,0.51904296875,0.518798828125,0.518798828125,0
0.49987646484375,0.007148307273804201,0.522216796875,0.521484375,0.52001953125,0.52001953125,0.51953125,0.51904296875,0.518798828125,0.518798828125,0.518798828125,0.51806640625,0
0.499877587890625,0.007182881065474565,0.521484375,0.520751953125,0.5205078125,0.520263671875,0.520263671875,0.52001953125,0.519775390625,0.519775390625,0.51953125,0.519287109375,0
0.49988212890625,0.007171020291329645,0.522216796875,0.52197265625,0.52197265625,0.521728515625,0.52099609375,0.52099609375,0.520751953125,0.5205078125,0.5205078125,0.519775390625,0
0.499878173828125,0.007362316276803277,0.522216796875,0.52197265625,0.521240234375,0.520751953125,0.5205078125,0.519775390625,0.51953125,0.519287109375,0.518798828125,0.518798828125,0
0.4998779296875,0.007577385620542696,0.523193359375,0.522705078125,0.52197265625,0.521728515625,0.52099609375,0.520751953125,0.5205078125,0.52001953125,0.52001953125,0.519775390625,0
0.499877197265625,0.007203760375591791,0.523193359375,0.520751953125,0.5205078125,0.519775390625,0.519775390625,0.51953125,0.51953125,0.51953125,0.519287109375,0.519287109375,0
0.49987724609375,0.007334992044804685,0.5244140625,0.523681640625,0.522216796875,0.522216796875,0.521484375,0.5205078125,0.5205078125,0.5205078125,0.5205078125,0.52001953125,0
0.49987646484375,0.0072786586063025,0.521484375,0.520751953125,0.5205078125,0.52001953125,0.52001953125,0.519775390625,0.519775390625,0.51953125,0.519287109375,0.51904296875,0
0.49987666015625,0.006960294533093518,0.5234375,0.522216796875,0.521240234375,0.51904296875,0.51806640625,0.517822265625,0.517822265625,0.517822265625,0.517578125,0.517578125,0
0.499878759765625,0.006965918562065326,0.522705078125,0.520263671875,0.52001953125,0.52001953125,0.519287109375,0.518798828125,0.5185546875,0.518310546875,0.518310546875,0.518310546875,0
0.4998755859375,0.007053864068084643,0.5224609375,0.521728515625,0.5205078125,0.5205078125,0.520263671875,0.520263671875,0.52001953125,0.51904296875,0.518798828125,0.518310546875,0
0.49987685546875,0.007068813357419206,0.519775390625,0.51953125,0.51953125,0.519287109375,0.518798828125,0.518798828125,0.5185546875,0.518310546875,0.51806640625,0.517822265625,0
0.49988095703125,0.007043958607032676,0.521728515625,0.520263671875,0.52001953125,0.519775390625,0.519287109375,0.51904296875,0.51904296875,0.518310546875,0.51806640625,0.517822265625,0
0.499879345703125,0.007010939897979333,0.5224609375,0.520751953125,0.5205078125,0.5205078125,0.520263671875,0.52001953125,0.519775390625,0.519775390625,0.519287109375,0.518798828125,0
0.49987724609375,0.007240957376476611,0.525146484375,0.523681640625,0.523193359375,0.5224609375,0.521240234375,0.519775390625,0.518798828125,0.5185546875,0.518310546875,0.518310546875,0
0.49987841796875,0.007235011738053866,0.5263671875,0.52099609375,0.5205078125,0.5205078125,0.520263671875,0.519775390625,0.519287109375,0.51904296875,0.51904296875,0.51904296875,0
0.49987744140625,0.007253471776453905,0.524169921875,0.5234375,0.522705078125,0.522216796875,0.520751953125,0.5205078125,0.520263671875,0.520263671875,0.519775390625,0.519775390625,0
0.499875341796875,0.007310646146711258,0.522216796875,0.521728515625,0.52099609375,0.5205078125,0.51953125,0.519287109375,0.519287109375,0.51904296875,0.51904296875,0.51904296875,0
0.499875390625,0.007228407719447578,0.5224609375,0.521728515625,0.521240234375,0.52099609375,0.520751953125,0.5205078125,0.52001953125,0.519287109375,0.519287109375,0.518798828125,0
0.499877294921875,0.007132301643353089,0.521240234375,0.520751953125,0.52001953125,0.51953125,0.519287109375,0.519287109375,0.518798828125,0.518310546875,0.518310546875,0.517822265625,0
0.499875537109375,0.007220581482741522,0.521728515625,0.52099609375,0.520263671875,0.52001953125,0.51953125,0.519287109375,0.519287109375,0.518798828125,0.5185546875,0.5185546875,0
0.499881591796875,0.0070436232099317046,0.521484375,0.521484375,0.52001953125,0.518798828125,0.518798828125,0.5185546875,0.5185546875,0.518310546875,0.518310546875,0.518310546875,0
0.499878515625,0.0071488410303837185,0.524169921875,0.521728515625,0.51904296875,0.518798828125,0.5185546875,0.518310546875,0.518310546875,0.51806640625,0.517578125,0.517578125,0
0.49988115234375,0.007136217630098783,0.52197265625,0.52099609375,0.520263671875,0.52001953125,0.519287109375,0.51904296875,0.518798828125,0.5185546875,0.5185546875,0.518310546875,0
0.499877099609375,0.007204374277176552,0.523193359375,0.523193359375,0.5224609375,0.522216796875,0.521240234375,0.520751953125,0.52001953125,0.519775390625,0.519775390625,0.51953125,0
0.499877978515625,0.0074517494066234135,0.522705078125,0.522216796875,0.521728515625,0.52099609375,0.5205078125,0.5205078125,0.520263671875,0.52001953125,0.519775390625,0.519775390625,0
0.499877685546875,0.0069949113836053735,0.52294921875,0.520751953125,0.519775390625,0.51904296875,0.518798828125,0.5185546875,0.518310546875,0.518310546875,0.518310546875,0.51806640625,0
0.49987861328125,0.00726053856512456,0.521484375,0.521240234375,0.519775390625,0.51953125,0.519287109375,0.519287109375,0.519287109375,0.51904296875,0.5185546875,0.518310546875,0
0.49987822265625,0.007055836388871992,0.5224609375,0.522216796875,0.521728515625,0.521484375,0.520751953125,0.52001953125,0.51953125,0.5185546875,0.518310546875,0.518310546875,0
0.499877392578125,0.0072701159109808235,0.522216796875,0.521484375,0.519287109375,0.51904296875,0.51904296875,0.51904296875,0.5185546875,0.5185546875,0.518310546875,0.51806640625,0
0.499879833984375,0.006973743254232144,0.52294921875,0.5224609375,0.5185546875,0.5185546875,0.5185546875,0.5185546875,0.5185546875,0.518310546875,0.51806640625,0.517578125,0
0.499877392578125,0.007390642787758711,0.5234375,0.5234375,0.521728515625,0.521484375,0.521484375,0.52099609375,0.5205078125,0.520263671875,0.519775390625,0.519775390625,0
0.499879638671875,0.007195043962667742,0.52490234375,0.522216796875,0.521484375,0.521240234375,0.521240234375,0.519775390625,0.519287109375,0.519287109375,0.51904296875,0.5185546875,0
0.499878662109375,0.006927878121023912,0.524169921875,0.520263671875,0.5185546875,0.517822265625,0.517578125,0.51708984375,0.51708984375,0.516845703125,0.516845703125,0.5166015625,0
0.499877880859375,0.007387987371688722,0.521484375,0.521484375,0.520751953125,0.5205078125,0.52001953125,0.51953125,0.51953125,0.51904296875,0.518798828125,0.5185546875,0
0.49987880859375,0.0070973556154244,0.521240234375,0.520751953125,0.5205078125,0.5205078125,0.52001953125,0.51904296875,0.51904296875,0.5185546875,0.5185546875,0.518310546875,0
0.499878515625,0.007339731270342915,0.521240234375,0.5205078125,0.519775390625,0.519775390625,0.519775390625,0.519775390625,0.519287109375,0.51904296875,0.51904296875,0.51904296875,0
0.4998767578125,0.007239411254886879,0.527587890625,0.522216796875,0.521728515625,0.521484375,0.521484375,0.52099609375,0.52099609375,0.5205078125,0.52001953125,0.519287109375,0
0.49987587890625,0.007181494855565894,0.52294921875,0.522216796875,0.522216796875,0.520751953125,0.520263671875,0.52001953125,0.52001953125,0.519775390625,0.518798828125,0.518798828125,0
0.499878466796875,0.007316618758586399,0.52392578125,0.52197265625,0.521484375,0.52099609375,0.52099609375,0.520751953125,0.5205078125,0.520263671875,0.520263671875,0.52001953125,0
0.4998796875,0.006935080562417899,0.521240234375,0.52001953125,0.51953125,0.51953125,0.519287109375,0.51904296875,0.51904296875,0.518798828125,0.5185546875,0.518310546875,0
0.499874365234375,0.007206778945600325,0.52392578125,0.523681640625,0.522216796875,0.522216796875,0.521240234375,0.520751953125,0.52001953125,0.52001953125,0.52001953125,0.52001953125,0
0.499878466796875,0.007188773644258701,0.524169921875,0.5205078125,0.52001953125,0.519775390625,0.51904296875,0.51904296875,0.5185546875,0.5185546875,0.518310546875,0.518310546875,0
0.49987734375,0.007021762780793983,0.521240234375,0.520263671875,0.520263671875,0.519775390625,0.51953125,0.519287109375,0.51904296875,0.51904296875,0.518798828125,0.518798828125,0
0.4998783203125,0.007258985202684361,0.524169921875,0.52392578125,0.521484375,0.521240234375,0.52099609375,0.520263671875,0.51953125,0.519287109375,0.51904296875,0.518798828125,0
0.499877783203125,0.007176073360737668,0.5244140625,0.522216796875,0.521240234375,0.520751953125,0.52001953125,0.519775390625,0.51953125,0.51953125,0.518798828125,0.518798828125,0
0.4998787109375,0.007149022770503752,0.521484375,0.521240234375,0.52099609375,0.51953125,0.51953125,0.51904296875,0.518798828125,0.51806640625,0.517822265625,0.517822265625,0
0.49987607421875,0.007276008087131689,0.523681640625,0.52197265625,0.52197265625,0.521728515625,0.519775390625,0.519775390625,0.519775390625,0.51953125,0.519287109375,0.519287109375,0
0.499878515625,0.007074947605006444,0.5224609375,0.5224609375,0.521728515625,0.521484375,0.51953125,0.51904296875,0.51904296875,0.518798828125,0.518310546875,0.518310546875,0
0.499875390625,0.007281739983178278,0.5224609375,0.521728515625,0.52099609375,0.5205078125,0.520263671875,0.520263671875,0.519775390625,0.51953125,0.519287109375,0.519287109375,0
0.499880029296875,0.007331696727927652,0.524169921875,0.52197265625,0.521484375,0.520751953125,0.520263671875,0.520263671875,0.51953125,0.51904296875,0.51904296875,0.51904296875,0
0.499876904296875,0.007321417035585547,0.52197265625,0.521728515625,0.520751953125,0.520263671875,0.520263671875,0.52001953125,0.52001953125,0.51953125,0.51953125,0.51953125,0
0.499878076171875,0.007105480425354779,0.520751953125,0.51953125,0.51904296875,0.518798828125,0.518310546875,0.518310546875,0.51806640625,0.51806640625,0.51806640625,0.517822265625,0
0.499878515625,0.007101613909007576,0.526123046875,0.5224609375,0.5224609375,0.522216796875,0.520751953125,0.51953125,0.51953125,0.519287109375,0.51904296875,0.518798828125,0
0.499876953125,0.007381420444261618,0.521484375,0.520751953125,0.5205078125,0.520263671875,0.51953125,0.519287109375,0.519287109375,0.518798828125,0.5185546875,0.5185546875,0
0.499877978515625,0.0073228514347092166,0.522705078125,0.5224609375,0.522216796875,0.52099609375,0.52001953125,0.518798828125,0.518310546875,0.51806640625,0.517822265625,0.517822265625,0
0.499873828125,0.007424562139476756,0.524169921875,0.520263671875,0.51953125,0.519287109375,0.519287109375,0.51904296875,0.518798828125,0.518798828125,0.518798828125,0.5185546875,0
