lda_1,lda_2,lda_3,lda_4,class
-2.033936767096097,1.0116511084387054,0.09472623614823834,-0.02158786824348331,0
-2.2877573566464315,0.9398766837178781,0.1351166448753787,0.7449987362340323,0
-1.916318541799954,1.0947010338865042,-0.37378349308637737,0.028288714464475017,0
-1.6449806172485923,1.0553008862951694,-0.3555057568966966,0.2266095095904289,0
-2.008158198873233,0.9748528985754482,0.08222585902666775,-0.35227397507291,0
-2.004872331724072,0.9969513517788332,-0.1531117409737835,-0.18843776787652725,0
-1.8835215869337227,1.0509576676945458,-0.10400631148056445,-0.1283852519571221,0
-2.4121836063829325,0.9623355297091739,-0.47092073858505656,-0.5382263675924843,0
-2.327760390451623,0.9550249396616186,0.10159314660222869,0.07858032616869012,0
-2.188231261712762,0.9503080790307166,-0.34529912083048203,0.17809090593555574,0
-2.089416241799254,1.078207972113693,-0.13935521836053197,0.07616331635652024,0
-2.3279500004281894,1.0117894847488174,-0.16612919801031586,0.540463759181271,0
-2.352218944710592,0.959271661572888,0.0927377909381032,0.1204269775508613,0
-2.1771020396321874,0.9401543376666519,-0.6436734431330159,-0.011708303165393978,0
-2.0358195950567137,0.8430678887386199,-0.008691849384892382,-0.1627082798095901,0
-2.103168901497084,1.0191661187717944,-0.16677502170868516,-0.16507840251702524,0
-1.8315199907890996,1.0780181728387825,-0.23123956196760748,-0.2798641013288218,0
-1.9637435442194682,0.9454307021643511,-0.3216252604304505,0.15728901775744797,0
-2.092748818431596,0.9840873819298865,-0.3714699750564052,0.23949704210941153,0
-1.9221531774439562,1.0767342252994396,-0.24076840403672084,-0.16936983307497433,0
-2.3699821064420683,1.0001352054601238,-0.10640785413748126,0.3024389173763151,0
-2.1702131407379257,1.0373198534112162,-0.5088533728473043,-0.2945681063040015,0
-2.2297093043809197,1.0144007644084334,-0.12826677261903155,0.43138154350670166,0
-2.117826315181821,0.9443318821730894,-0.17340989419310093,0.18713752006738343,0
-1.777811578732799,1.044591974404017,-0.18763472914372523,0.05371588632138432,0
-2.2880685937015635,0.9275168766463675,-0.10393642212900119,-0.22599813503597516,0
-1.998276728758481,1.1110618797516705,-0.3498361188108931,0.05033166235573969,0
-2.3140160907377227,0.9744577435072665,-0.3282237945000543,0.499425482576205,0
-1.9357927681478093,1.0471025002930452,-0.4531739575718828,-0.14539353194355858,0
-2.442585315713561,1.003249196055172,-0.43835561113610566,0.03853275998393627,0
-1.8987663522595897,1.0252722475319624,-0.2985214773090512,-0.011722596337101187,0
-2.2492735901828858,0.9125010202067838,-0.2887643097035497,0.012366756009792304,0
-2.4090906580238376,0.9259960731038811,-0.41893704505825946,-0.30075559725642137,0
-1.8367399325512144,1.125117149099208,-0.4221126241639859,0.1573660401237823,0
-2.202559112493531,1.0478211329547766,-0.09931161038431006,0.2905244360983008,0
-1.809215532016088,1.0439951403016954,-0.049030044538078646,0.23848728833134994,0
-2.119506913980244,0.8122675392068354,-0.2385080098463455,-0.3452728723394351,0
-2.128505317561171,1.039492327792688,-0.3689247733790325,-0.3856885314223808,0
-1.9629481452799384,0.916332978610776,0.05928084148668693,0.060191563311507754,0
-2.386229013187619,1.0032468583044227,0.13592738375401434,0.21807709306620746,0
-2.015042520830613,0.9467897101934392,-0.08406219675706057,-0.30294056975632433,0
-2.0620196182256443,0.9565269886666303,-0.14992006217472534,-0.15214117139984776,0
-2.202319804266992,0.9992860907153867,0.15311004016982036,-0.10317252464461689,0
-2.1362402240989073,0.9637922779482053,-0.525750257680987,0.10669605716774112,0
-2.169747170755091,1.000650343477438,-0.2573390228622391,-0.2990394654916506,0
-2.174661566209151,1.0053892521969456,-0.44467495855628814,0.28051192466744185,0
-1.9452509586497098,1.0535509689405087,-0.16422207013012627,-0.22309077393347304,0
-2.3229121438386993,1.1073853696878626,-0.3194217105953922,0.06556727951530325,0
-1.8683500191686273,0.9990384836960099,-0.17119495104653384,-0.1778939051681389,0
-1.9962769811064405,0.9082747871284161,-0.25214615340953944,0.39257807786972954,0
-1.855458809009701,1.0342903498213947,-0.08431685921508393,0.0026590445140445896,0
-2.0740148144652086,1.0490685585204458,-0.10420066576841557,0.002135527476167571,0
-2.353070828480944,0.9219110998124693,-0.17676185004189623,-0.1586454013893439,0
-1.76369006862692,1.1304105745783164,-0.32604384790424956,0.02168659600109423,0
-2.024887970041805,1.0694885602525377,-0.7056202802237341,0.02235805252389683,0
-1.5886680921505996,0.9875732538546733,-0.3146561063615849,-0.721702508367167,0
-2.0892187231205406,1.1177404662789203,-0.3209830403316492,-0.03289779983225587,0
-2.3149233510701808,1.0434324084412088,0.14804814585811948,0.43466910033182,0
-2.0970460016180725,1.0463944613181557,-0.06942237302227601,0.33256790815113335,0
-1.85948399075956,1.0113127594146665,-0.4230046767831141,0.37688723083332476,0
-2.092092110376307,1.0522235119526484,-0.08004499752231246,0.42596375459049685,0
-2.3742219187963025,0.9166959137310073,-0.49169399345862147,-0.13860301248522003,0
-2.1071235406024766,1.0560079398974709,0.00211864670685523,-0.1576372148541022,0
-1.973269286653606,0.8425834510692733,-0.3265879036722585,-0.1778803702377927,0
-2.070920501557641,0.9693366245797697,-0.3235372205915394,0.12746882886776564,0
-2.250585187257809,1.0445672143853308,-0.5332273773970801,0.22531651135568131,0
-2.222487458682378,0.8820030348380288,-0.24862358855809572,-0.07692548493765149,0
-2.2394263664845813,0.9043829351631064,-0.4256615340161329,0.24925493185562866,0
-2.049367396476675,1.0900306185185429,-0.384185985095941,0.03768282803820153,0
-1.9911267641522992,1.050358797565688,-0.1373159445330029,-0.6921259203806627,0
-1.9848522688410983,1.0382580924114666,-0.5675880975904432,0.16810811230710715,0
-1.8709935902185062,1.0313654251293796,-0.18141602871673404,-0.07756417342019598,0
-2.296389751440218,0.8487201734489945,-0.24183649560336423,0.5538698717860687,0
-1.7863606342633307,1.0668506970065927,-0.3121240660793508,-0.17693021548449356,0
-2.0425260840331725,0.9097613103465003,-0.7133575553083784,0.26277950865165256,0
-1.8072861605175492,1.114889864309314,-0.17411535323309982,-0.36925794271836865,0
-1.9794949457219082,0.9840718417071143,-0.20665290001639075,0.17938997882849153,0
-1.9077261993620511,1.087446082619646,-0.37228181436352625,-0.16129984127344377,0
-1.8861184834900515,1.1089725530140435,-0.24217898400346738,0.05530273220883696,0
-2.3386625006130286,0.922185793047682,0.13075512717320978,-0.24224145515361498,0
-2.370468237030583,0.9158633342662028,-0.03994421524629109,0.2401965256439671,0
-2.454026841947039,0.9290772615380953,0.14830842328249463,0.32654509226082196,0
-2.091445941536899,1.0996844760061621,-0.04832595937315502,0.05528374593860372,0
-2.1745160043392096,0.9708653789497561,-0.1524566285729542,0.2788075100865697,0
-2.194275806600451,1.0126644365971071,0.0336494207100745,-0.06392627803867244,0
-2.1460279126052435,0.9975576636534009,-0.3541805429743342,-0.08278641804950969,0
-2.2154628694406697,1.0187473805547949,-0.3054211987251865,-0.12455085742015297,0
-2.205220163089231,0.8364055262705233,-0.09511419086598995,0.01505731987568088,0
-2.0229380963464245,0.8138232067146489,-0.12683739612261255,-0.3025357387242385,0
-1.5070330117704436,1.1511606850419283,-0.4546159742455999,-0.5018619653590755,0
-1.9094170208201553,0.9928885919853343,-0.678568454901863,0.04454623407573744,0
-2.0921092906697396,0.9762113859316465,-0.218085248055289,-0.15989210469043877,0
-1.9713298457905497,0.974481362750891,-0.7184681073061558,-0.4474281018677798,0
-2.242754423041244,0.9967196720008917,-0.4388634231842894,0.04531169565470699,0
-2.0110051085807124,1.0319865543534599,-0.379224312284061,0.07400853601105642,0
-2.309406491875319,0.9770482514299246,0.1961947873501845,0.05202706308109662,0
-1.686074655020828,1.0934720054250677,-0.32712432098132677,-0.022476216443954117,0
-2.17805626865847,1.1080299845081962,-0.03702353104825355,0.2263227970705499,0
-1.5016373751876892,1.0737102285102038,-0.7876175699593635,-0.31068270868272924,0
-1.9462974394455488,0.9990189529008312,0.015451558948457443,0.22807825185650268,0
-1.8528936759880084,1.100295160019961,-0.17989709840184748,0.23927438689502925,0
-1.7765927104665724,1.1175684316950847,-0.3670551483593347,0.020340077840088563,0
-2.3582970192387553,1.0725665674243918,-0.26009543656308487,0.37786200312976487,0
-2.235014591063837,0.8818320969415454,0.06464893133459733,0.1250939763165879,0
-2.1655833699292364,0.9471130038590536,-0.12435281644402714,0.06011763031360824,0
-1.7571325048546034,0.964587888803576,-0.5941230879192073,-0.8561527515190475,0
-2.204856874900504,0.9156882826952053,-0.2768465921923433,-0.2330854988723211,0
-2.2565848589904904,1.0151607981738369,-0.05328012135222772,0.07216637981115562,0
-2.103800735015584,0.9837125727122676,-0.34545797756179125,0.12644833599137534,0
-1.8139645733633611,0.9669520027675037,-0.3984038668618336,-0.5120887835817987,0
-2.1970828778182363,1.0312697382730305,-0.06417272163038994,-0.3207160432560363,0
-2.3146839788869573,1.0521096378498647,0.09140074368958644,-0.02360023009216776,0
-2.122232537132453,0.8361513644814418,-0.5113129227417123,-0.2959398333571006,0
-1.8830941679991076,0.9873639051828822,-0.7733101874462698,0.21610177238800354,0
-2.1051151591405386,0.9602976396917315,-0.5260601495221388,-0.1889261940656506,0
-2.14952930762476,1.014590308302119,0.032298099302603175,0.5720054967129441,0
-1.6535932372989293,1.134430285944853,-0.4357783963427494,-0.4225694210799585,0
-2.1817596346173835,0.8997164232833085,0.1776311173982492,0.07140515666057361,0
-2.1585225774518486,0.9623243993357786,-0.093329049333109,-0.04524054496472878,0
-2.1053976347611867,0.8979025217277246,-0.3459214628059535,-0.8128801241773472,0
-2.036417512518007,1.1217891567399156,-0.019432366804560605,-0.1573168344320886,0
-2.1400166021368543,0.9831276552860649,-0.23319873587351914,0.3412024787053372,0
-1.7057242102740118,1.0984851990598055,-0.4804815778542488,-0.32874595152776265,0
-2.102156882141631,1.0066985812266318,0.22291037291453752,0.33028990156448107,0
-1.8537931320854615,0.8598143099553316,-0.34044136651372664,-0.34881560707941184,0
-2.145215416084488,0.959381935017088,-0.037094032280724734,-0.5138859260897107,0
-2.172549413298202,0.8062968720791819,-0.7072582561333093,0.3579006809078942,0
-2.094654034022969,0.918215946129765,-0.46383604429618197,0.5149939608578683,0
-2.057823626712812,1.0208931164891537,0.09932511458993783,-0.1942100280671381,0
-2.149743480712295,1.1106096296647714,0.024689718349341958,-0.03784647813963982,0
-2.10976244191109,1.0879229134643265,0.040723037262783576,0.08873161347393853,0
-2.0693448827213303,0.954089572638947,-0.1720037272632162,0.17317688194885336,0
-2.2555157132202384,1.0162801824689418,-0.23092554238333354,0.24169267277265913,0
-2.516764143037985,0.885308378232444,-0.07596455940989279,0.5936109859213633,0
-1.8141150455381598,0.9350506142492354,0.05834690147976253,0.10168715793112486,0
-2.094664151135989,1.068214561052089,0.1415823857460111,-0.00878792926828245,0
-2.2406658098246583,1.0460215902779881,-0.3108430179649628,-0.03602989110261337,0
-2.2134235981208197,0.9927355171185912,-0.13137925993328783,0.06301756987037185,0
-2.4699611660700334,0.9596616220848274,-0.43675828600869454,0.41947403887555057,0
-2.2423540667910404,0.9350732496736307,-0.32696495012404375,-0.08204062780956105,0
-2.01743629793174,1.0020520508828799,0.23983775702533802,0.1047959868306159,0
-1.927924374452733,0.8719340518229336,-0.1478250496831315,0.4978388225243709,0
-2.1741921167240674,1.0555800307556853,0.036480691170599336,0.4090350435979342,0
-2.0209562716959444,1.0098295715557568,-0.4942232526201178,0.03288234553777702,0
-2.1928454438641207,1.0805360925617693,-0.3377107876076558,0.542533717683717,0
-1.862425890366674,1.0258908128493098,-0.025556021759248218,0.12180165074986354,0
-2.4231523156982364,0.8042195988269909,0.06430305151553094,-0.051870089590538966,0
-2.3134880276623977,0.9655350507120846,-0.0782628526311268,0.05139241672688907,0
-1.9600166866358748,1.0350950884821415,-0.2073702344854418,-0.4565890675881647,0
-1.8907386802448796,0.9755387397245868,-0.5478598772079621,-0.17759986405987432,0
-2.1294412743313833,1.0075128410675784,-0.1591327502967236,0.33582258840177315,0
-1.8971651057637304,1.1027322550408332,-0.3183358853936277,-0.10315209651164484,0
-2.2638045150029957,0.8513283500182989,-0.09052634759007004,-0.19338889462395148,0
-2.003353084140737,1.0170505180820928,-0.27109279349939974,0.10764951735208951,0
-2.324327957085316,0.9857364511909334,-0.11248734661729791,0.5138767180261599,0
-2.3073217314342096,0.9079759042110404,-0.18740550638693956,-0.23256773738916986,0
-2.0539053725626273,0.8416181376811285,-0.15739755623150384,-0.12981749148316934,0
-1.9768679690484279,0.9772359497019042,-0.12132965428075661,0.2730263485290762,0
-1.7775488158155324,0.9182320272133071,-0.13549934994318596,-0.6324463350712284,0
-2.3851625608109233,0.9984531249033701,-0.06659289259782468,0.07286182769778746,0
-2.0572327015940304,0.9610298708404078,0.24623309342056918,-0.1143469550157394,0
-2.4988830223023952,0.8186788109904463,0.16254100433362734,-0.31130595621372736,0
-2.380087294710555,0.93617434517214,-0.19427853079610533,0.5034993374600973,0
-1.8138541929519374,1.0743513747010167,-0.2525223876563868,-0.2876783549548323,0
-2.039987207528716,1.0007752797084688,0.15680368589668417,0.11727378811866726,0
-1.6938981213637527,0.8893162736428185,-0.03711568860361612,-0.30408530813804674,0
-2.015845648397982,0.9957607136992516,0.01268844117660488,-0.06799838040201642,0
-1.7095465592702843,1.1201490049520981,-0.18981220509839505,0.05379200304288405,0
-1.765307046478869,1.1054512784220667,-0.10753875758890498,0.26426900210920906,0
-2.2008035017509298,1.0402264617189643,-0.3023838525939763,0.014980346036224753,0
-2.041748368645486,1.0683452876157797,-0.12476859342462922,0.11286447200743153,0
-2.0427747195504016,1.0890374674763017,-0.42431100705094776,-0.3316822320752412,0
-2.335982273081284,0.9380138298681262,-0.0538237186862809,-0.4937244484634461,0
-2.018673831001614,1.0375345493587755,-0.023594778894672833,-0.322993643073462,0
-1.779489701419052,1.0264332622837966,-0.43143477953199544,-0.4230560532579546,0
-2.5620469056615627,0.9481689780161727,-0.023400064873516244,-0.1839824202545833,0
-2.3738223335642044,1.0094944215106456,-0.09425027457004419,-0.23746195197998038,0
-2.154453486665425,0.9011507267689657,-0.3490085312395309,-0.15726356201067745,0
-2.085409280756285,1.0158924329540837,-0.0964926522770878,0.14131652625725044,0
-1.9968060181258969,1.0562516314854624,-0.1404520362008317,0.026928066020969525,0
-2.148783642820244,0.9538043226604286,-0.10937947698790614,-0.03453375055998284,0
-2.0602759893076423,1.0446508558883005,-0.4810124178721549,0.16829227534521912,0
-2.0982934519962395,1.1054422819299516,-0.3262338835788694,-0.11163774740703142,0
-2.1238495117980043,0.9214082472900962,-0.3450690237181526,0.25061063859225696,0
-2.15690468174887,0.995087296112706,-0.23249704943405303,-0.2876558861476538,0
-2.088398146491868,1.0849695592585546,-0.21536776468005533,0.27690899227000493,0
-1.9812929205839753,0.84061340937482,-0.0996631701953579,0.1260247085856559,0
-2.1195527827015845,0.9516705086075234,-0.1912782190950495,0.46801724856457494,0
-2.2012503029135755,0.9997515712159859,-0.23918750986078696,0.33771037831580364,0
-2.0651607011169677,0.9696728374012772,-0.24571773189512494,0.3472406797756243,0
-2.1181773237499772,0.9489398185225857,-0.41961512176055576,-0.33713017670865514,0
-2.126545461753258,1.0122700693669593,-0.015572902010856328,-0.11088362602137333,0
-2.1301009597843104,1.0078327351069767,-0.03936666673646562,0.3634921528589855,0
-1.990491972946175,1.1152364982276233,-0.28374111730282725,-0.4240018351119267,0
-2.434915430856214,0.7496604034917909,-0.7059871185023533,0.19705230581003158,0
-2.2904758099198332,1.027272200591334,-0.06049767876900104,-0.2708359826121466,0
-2.040303367103153,0.8866931927748123,-0.5793975364603207,0.18360440475603257,0
-1.978307650570417,1.0455869924320749,-0.5571988039507023,-0.3094699089482592,0
-2.4974247854900784,0.992221864291187,-0.2913529775936177,0.40603931225620127,0
-2.2213922788044487,0.9812767288731805,-0.07028739966064072,-0.1466400404832753,0
-2.1761326028109558,0.9745555516162684,0.04762107707562317,0.13157084027339075,0
-2.252074301319515,0.9992094546097092,-0.1448446197966089,0.020919643891724175,0
-2.604939564624328,0.9892674346158181,0.24497018120789343,0.25881184357788795,0
-2.1434663239016447,1.0023159644272481,-0.7755306077062444,-0.26065809309606197,0
-1.6825357659973734,1.0636662157330545,-0.4305807831876955,0.2847459753973699,0
-1.9169282234473601,0.962848968818159,-0.338683666159129,-0.12638616990846543,0
-2.2136093021080634,0.9774491223576649,-0.11218059219796649,0.4812551244199659,0
-2.076488453177339,0.9068113307782972,-0.2779155504485115,-0.24681397309766887,0
-1.8174805900199809,0.9890319714579131,-0.41711862321869086,-0.3372352917752169,0
-2.1251888184694674,1.0082547142895937,-0.3146237542474634,-0.3939648110493741,0
-1.9763280054217254,0.9746828009227433,-0.14765961784861478,0.000618851197808921,0
-1.8799179772508865,1.0119321746875536,-0.10416041497876348,-0.07963085438124205,0
-2.052600611341861,0.9278657350500714,-0.4427502655712399,-0.05128082047598308,0
-2.3141200421202264,0.930692672195654,-0.10833399071173848,0.019037607564789828,0
-2.7809176976833077,0.916331560451441,0.43449342513657885,-0.019916883659583447,0
-1.8542558837809109,0.9964757900866018,-0.3432097331482606,0.08537602066242025,0
-2.2183631487402264,1.0144637310952553,-0.07929678551666554,0.283017778228584,0
-1.9214654487357017,1.0533688123362979,-0.1209182224212413,-0.18033191074039479,0
-2.111439298798494,1.0115443708342855,-0.23249200399459266,-0.04586049617152143,0
-2.420513531473803,0.8801129902997482,-0.26307213840760796,0.038549498200021154,0
-1.7786031780674354,1.0187906519663363,-0.33047798178099236,-0.1495583541151795,0
-1.9893580975420297,0.9634696967192989,-0.11174503548148214,0.47817839862765055,0
-2.0324637943118686,1.0365844509329853,-0.07827153392172377,-0.2661215660754263,0
-1.9554463490648548,1.037234869409709,-0.023811820396554537,0.24533578108610793,0
-2.337565330187171,0.9153993237590502,0.09947746811350906,-0.36448883208000565,0
-2.281222025948941,0.9800669163077307,0.0052483560633926766,0.5801667313993085,0
-2.4401966138415876,0.9286766961276961,0.0030048827936681325,0.31906407724033664,0
-2.1866013022096715,1.080189224348651,-0.08166514374465918,-0.05129852027787674,0
-2.1780433731848965,0.9890944201252669,-0.33595197211496425,0.32085126944231473,0
-1.9278096833318294,1.0573026332354425,-0.11943364231603588,-0.21169590802074784,0
-2.2804651507393143,0.9823690068950932,-0.3136295370574779,0.2839004984457485,0
-2.048833608385333,1.0417141108739048,-0.4589915802574883,0.24122983843933898,0
-2.064355366633902,0.8536781923547807,-0.3140805858780784,-0.3006918532715165,0
-2.1370960593739654,0.9501909362535275,-0.33705270831932066,-0.05781026528514966,0
-1.4428877503732596,1.0906198721201743,-0.44470917705532254,-0.14079601303484496,0
-2.063331208706854,1.0341707795065729,-0.5195562222444213,-0.0832099211369666,0
-2.186754462161653,0.9706542704169567,-0.2668678448848447,-0.1544806081261712,0
-2.0144596265064876,1.0664627470171006,-0.2605014239550969,-0.18551436024396623,0
-2.261504125336748,1.0290669424617935,-0.08218523573974935,0.18268463901024037,0
-2.0854468866898603,1.0217092901970346,-0.2024440634218966,0.05318266382208467,0
-2.0054692293432064,1.155741594471653,-0.2579005510196592,0.25975232789326896,0
-2.2856687914174305,1.0551200817716069,-0.26232142634931577,0.04857935633805211,0
-2.162935685879128,1.0023743784534458,-0.07207927688305175,-0.10460479779257595,0
-2.049752259676542,0.9582359048232456,0.18048795788959068,-0.47806980354439965,0
-2.1528166744491366,0.9389272232241188,0.05770462034631828,-0.2596063815989126,0
-1.8622055578431815,1.0578991876073522,-0.270719039046163,-0.08416816400049482,0
-2.1000416536901305,1.033857320705623,-0.2004720179630223,-0.08591806638871116,0
-2.2650765689174333,0.7872679879253408,-0.4343428837153358,-0.8238024962190641,0
-2.1206080118849373,0.9544472483373608,-0.05176964894039675,-0.5061453288663416,0
